# MAG-FI RAW MAPPING DATA
# Mapper: Shanteshwar
# Building: 1
# Floor: 3
# Exported: 20260523_084454
# Total rows: 150

timestamp,step_count,pos_x,pos_y,heading,mag_x,mag_y,mag_z,wifi_payload
1779506032913,80,36.22,44.46,49.3,13.54,15.71,-1.68,"{"VIT_Staff": -53; "VIT_TPO": -54; "VIT_VIP": -50; "VIT_TPO": -54; "VIT_Staff": -53}"
1779506033514,81,36.78,44.92,40.0,12.48,10.28,1.43,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506033578,81,36.78,44.92,39.6,12.10,10.13,1.08,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506033953,82,37.26,45.46,47.8,12.98,14.66,-0.01,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506034579,82,37.26,45.46,48.3,12.89,14.21,-0.26,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506034715,83,37.75,45.98,47.1,12.51,13.29,-0.39,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506035296,84,38.21,46.54,49.9,13.54,15.92,-2.30,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506035582,84,38.21,46.54,46.7,14.56,15.27,-0.31,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506035774,85,38.72,47.04,44.7,13.93,13.24,-1.02,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506036435,86,39.21,47.57,47.5,14.14,15.60,-2.06,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506036584,86,39.21,47.57,47.8,14.87,16.35,-1.63,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506037024,87,39.72,48.08,45.4,15.00,15.04,-0.05,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506037587,87,39.72,48.08,49.6,15.80,18.93,-2.37,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506037754,88,40.18,48.64,50.3,16.35,19.52,-2.37,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506038272,89,40.66,49.17,47.3,17.22,18.60,-1.30,"{"VIT_TPO": -54; "VIT_Staff": -54; "VIT_VIP": -56; "VIT_STUDENT": -53; "VIT_VIP": -56}"
1779506038600,89,40.66,49.17,48.0,17.30,19.29,-1.79,"{"VIT_VIP": -58; "VIT_TPO": -55; "VIT_Staff": -56; "VIT_VIP": -58; "VIT_TPO": -55}"
1779506039208,90,41.25,49.59,35.8,16.22,10.67,0.68,"{"VIT_VIP": -58; "VIT_TPO": -55; "VIT_Staff": -56; "VIT_VIP": -58; "VIT_TPO": -55}"
